trackLength,lap_distance,lap_time,Velocity kmph,throttle,brake,steering,gear,rpm,rpm_perc,world_position_X,world_position_Y
4323,3684.7,55.1283,304.34,100%,0%,0.0617284,8,10611.3,81.63%,-547.633,-149.72
4323,3685.63,55.1395,304.39,100%,0%,0.0718955,8,10613,81.64%,-548.57,-149.776
4323,3686.57,55.1507,304.44,100%,0%,0.0820625,8,10614.7,81.65%,-549.508,-149.832
4323,3687.51,55.1618,304.48,100%,0%,0.0922295,8,10616.3,81.66%,-550.445,-149.888
4323,3688.45,55.173,304.53,100%,0%,0.102397,8,10618,81.68%,-551.382,-149.944
4323,3689.51,55.1855,304.58,100%,0%,0.102397,8,10619.5,81.69%,-552.439,-150.007
4323,3690.57,55.198,304.63,100%,0%,0.102397,8,10621,81.70%,-553.496,-150.069
4323,3691.63,55.2105,304.69,100%,0%,0.102397,8,10622.5,81.71%,-554.554,-150.131
4323,3692.69,55.223,304.74,100%,0%,0.102397,8,10624,81.72%,-555.611,-150.193
4323,3693.63,55.2342,304.78,100%,0%,0.121278,8,10626.2,81.74%,-556.55,-150.247
4323,3694.57,55.2453,304.83,100%,0%,0.14016,8,10628.3,81.76%,-557.49,-150.301
4323,3695.51,55.2565,304.87,100%,0%,0.159041,8,10630.5,81.77%,-558.429,-150.355
4323,3696.45,55.2677,304.91,100%,0%,0.177923,8,10632.7,81.79%,-559.369,-150.409
4323,3697.39,55.2788,304.96,100%,0%,0.196805,8,10634.8,81.81%,-560.309,-150.462
4323,3698.33,55.29,305,100%,0%,0.215686,8,10637,81.82%,-561.248,-150.516
4323,3699.4,55.3025,305.05,100%,0%,0.252723,8,10638.8,81.84%,-562.308,-150.573
4323,3700.46,55.315,305.1,100%,0%,0.28976,8,10640.5,81.85%,-563.368,-150.631
4323,3701.52,55.3275,305.15,100%,0%,0.326797,8,10642.2,81.86%,-564.428,-150.688
4323,3702.58,55.34,305.2,100%,0%,0.363834,8,10644,81.88%,-565.488,-150.745
4323,3703.64,55.3525,305.24,100%,0%,0.374728,8,10646,81.89%,-566.55,-150.798
4323,3704.71,55.365,305.29,100%,0%,0.385621,8,10648,81.91%,-567.612,-150.851
4323,3705.77,55.3775,305.33,100%,0%,0.396514,8,10650,81.92%,-568.675,-150.904
4323,3706.83,55.39,305.38,100%,0%,0.407407,8,10652,81.94%,-569.737,-150.957
4323,3707.78,55.4012,305.42,100%,0%,0.407407,8,10653.3,81.95%,-570.678,-150.997
4323,3708.72,55.4123,305.46,100%,0%,0.407407,8,10654.7,81.96%,-571.619,-151.037
4323,3709.66,55.4235,305.5,100%,0%,0.407407,8,10656,81.97%,-572.561,-151.077
4323,3710.6,55.4347,305.54,100%,0%,0.407407,8,10657.3,81.98%,-573.502,-151.117
4323,3711.55,55.4458,305.58,100%,0%,0.407407,8,10658.7,81.99%,-574.443,-151.157
4323,3712.49,55.457,305.62,100%,0%,0.407407,8,10660,82.00%,-575.384,-151.197
4323,3713.55,55.4695,305.63,98%,0%,0.433551,8,10658.8,81.99%,-576.445,-151.232
4323,3714.61,55.482,305.65,96%,0%,0.459695,8,10657.5,81.98%,-577.506,-151.267
4323,3715.67,55.4945,305.66,93%,0%,0.485839,8,10656.2,81.97%,-578.567,-151.302
4323,3716.74,55.507,305.68,91%,0%,0.511983,8,10655,81.96%,-579.628,-151.338
4323,3717.68,55.518,305.55,83%,0%,0.533769,8,10649.3,81.92%,-580.571,-151.357
4323,3718.62,55.529,305.42,74%,0%,0.555556,8,10643.7,81.87%,-581.515,-151.377
4323,3719.57,55.54,305.29,66%,0%,0.577342,8,10638,81.83%,-582.458,-151.397
4323,3720.51,55.551,305.16,57%,0%,0.599129,8,10632.3,81.79%,-583.402,-151.417
4323,3721.46,55.562,305.04,49%,0%,0.620915,8,10626.7,81.74%,-584.345,-151.436
4323,3722.4,55.573,304.91,40%,0%,0.642702,8,10621,81.70%,-585.289,-151.456
4323,3723.46,55.5855,304.5,30%,0%,0.642702,8,10600,81.54%,-586.344,-151.462
4323,3724.51,55.598,304.1,20%,0%,0.642702,8,10579,81.38%,-587.398,-151.468
4323,3725.57,55.6105,303.69,10%,0%,0.642702,8,10558,81.22%,-588.453,-151.473
4323,3726.62,55.623,303.29,0%,0%,0.642702,8,10537,81.05%,-589.507,-151.479
4323,3727.67,55.6357,301.91,0%,11%,0.660131,8,10478.5,80.60%,-590.555,-151.468
4323,3728.71,55.6485,300.54,0%,22%,0.67756,8,10420,80.15%,-591.602,-151.457
4323,3729.76,55.6613,299.16,0%,33%,0.694989,8,10361.5,79.70%,-592.649,-151.446
4323,3730.81,55.674,297.78,0%,45%,0.712418,8,10303,79.25%,-593.697,-151.435
4323,3731.83,55.6865,295.93,0%,53%,0.75817,8,10234.8,78.73%,-594.718,-151.405
4323,3732.85,55.699,294.07,0%,62%,0.803922,8,10166.5,78.20%,-595.74,-151.375
4323,3733.87,55.7115,292.21,0%,71%,0.849673,8,10098.2,77.68%,-596.761,-151.345
4323,3734.89,55.724,290.35,0%,80%,0.895425,8,10030,77.15%,-597.783,-151.315
4323,3735.88,55.7365,288.58,0%,81%,0.921569,8,9965.25,76.66%,-598.779,-151.263
4323,3736.87,55.749,286.81,0%,83%,0.947712,8,9900.5,76.16%,-599.774,-151.211
4323,3737.87,55.7615,285.04,0%,84%,0.973856,8,9835.75,75.66%,-600.77,-151.159
4323,3738.86,55.774,283.27,0%,85%,1,8,9771,75.16%,-601.766,-151.107
4323,3739.89,55.7872,282.1,0%,69%,1,8,9744,74.95%,-602.797,-151.024
4323,3740.91,55.8004,280.93,0%,52%,1,8,9717,74.75%,-603.828,-150.94
4323,3741.94,55.8136,279.76,0%,36%,1,8,9690,74.54%,-604.859,-150.856
4323,3742.97,55.8268,278.59,0%,20%,1,8,9663,74.33%,-605.89,-150.773
4323,3744,55.84,277.42,0%,3%,1,8,9636,74.12%,-606.921,-150.689
4323,3744.92,55.8525,276.02,0%,25%,1,8,9545,73.42%,-607.872,-150.583
4323,3745.85,55.865,274.62,0%,46%,1,8,9454,72.72%,-608.823,-150.477
4323,3746.77,55.8775,273.22,0%,67%,1,8,9363,72.02%,-609.774,-150.372
4323,3747.7,55.89,271.82,0%,88%,1,8,9272,71.32%,-610.725,-150.266
4323,3748.66,55.9034,270.79,0%,80%,1,8,9542.6,73.40%,-611.711,-150.127
4323,3749.62,55.9168,269.75,0%,73%,1,8,9813.2,75.49%,-612.696,-149.988
4323,3750.58,55.9302,268.72,0%,66%,1,7,10083.8,77.57%,-613.681,-149.849
4323,3751.55,55.9436,267.68,0%,58%,1,7,10354.4,79.65%,-614.666,-149.71
4323,3752.51,55.957,266.64,0%,51%,1,7,10625,81.73%,-615.652,-149.571
4323,3753.4,55.9695,265.23,0%,60%,1,7,10539,81.07%,-616.553,-149.413
4323,3754.29,55.982,263.83,0%,69%,1,7,10453,80.41%,-617.455,-149.255
4323,3755.18,55.9945,262.42,0%,78%,1,7,10367,79.75%,-618.357,-149.098
4323,3756.06,56.007,261.01,0%,88%,1,7,10281,79.08%,-619.259,-148.94
4323,3757.24,56.0237,259.29,0%,88%,1,7,10212,78.55%,-620.433,-148.7
4323,3758.41,56.0403,257.56,0%,88%,1,7,10143,78.02%,-621.608,-148.459
4323,3759.58,56.057,255.84,0%,88%,1,7,10074,77.49%,-622.782,-148.218
4323,3760.5,56.0704,254.59,0%,82%,1,7,10045,77.27%,-623.691,-148
4323,3761.43,56.0838,253.33,0%,77%,1,7,10016,77.05%,-624.6,-147.783
4323,3762.35,56.0972,252.08,0%,72%,1,7,9987,76.82%,-625.509,-147.565
4323,3763.27,56.1106,250.83,0%,66%,1,7,9958,76.60%,-626.418,-147.347
4323,3764.19,56.124,249.57,0%,61%,1,7,9929,76.38%,-627.327,-147.13
4323,3765.33,56.1407,247.7,0%,70%,1,7,9821.67,75.55%,-628.429,-146.825
4323,3766.47,56.1573,245.83,0%,79%,1,7,9714.33,74.73%,-629.532,-146.519
4323,3767.62,56.174,243.96,0%,88%,1,7,9607,73.90%,-630.634,-146.214
4323,3768.52,56.1874,242.6,0%,83%,1,7,9566.4,73.59%,-631.484,-145.947
4323,3769.43,56.2008,241.25,0%,79%,1,7,9525.8,73.28%,-632.334,-145.68
4323,3770.34,56.2142,239.89,0%,75%,1,7,9485.2,72.96%,-633.184,-145.413
4323,3771.24,56.2276,238.53,0%,71%,1,7,9444.6,72.65%,-634.034,-145.146
4323,3772.15,56.241,237.17,0%,67%,1,7,9404,72.34%,-634.884,-144.879
4323,3773.25,56.2577,235.47,0%,78%,1,7,9638,74.14%,-635.911,-144.522
4323,3774.36,56.2743,233.77,0%,89%,1,7,9872,75.94%,-636.939,-144.164
4323,3775.46,56.291,232.06,0%,100%,1,7,10106,77.74%,-637.966,-143.807
4323,3776.54,56.3077,230.42,0%,100%,1,7,10122.3,77.86%,-638.961,-143.428
4323,3777.62,56.3243,228.77,0%,100%,1,6,10138.7,77.99%,-639.955,-143.05
4323,3778.7,56.341,227.12,0%,100%,1,6,10155,78.12%,-640.95,-142.671
4323,3779.74,56.3577,225.18,0%,100%,1,6,10081,77.55%,-641.907,-142.272
4323,3780.79,56.3743,223.23,0%,100%,1,6,10007,76.98%,-642.864,-141.872
4323,3781.84,56.391,221.29,0%,100%,1,6,9933,76.41%,-643.82,-141.473
4323,3782.87,56.4077,219.65,0%,100%,1,6,9851.25,75.78%,-644.737,-141.05
4323,3783.89,56.4245,218.01,0%,100%,1,6,9769.5,75.15%,-645.653,-140.627
4323,3784.92,56.4412,216.37,0%,100%,1,6,9687.75,74.52%,-646.569,-140.205
4323,3785.94,56.458,214.73,0%,100%,1,6,9606,73.89%,-647.485,-139.782
4323,3786.95,56.4747,213.12,0%,99%,1,6,9506.33,73.13%,-648.364,-139.34
4323,3787.96,56.4913,211.51,0%,98%,1,6,9406.67,72.36%,-649.242,-138.897
4323,3788.96,56.508,209.89,0%,97%,1,6,9307,71.59%,-650.121,-138.455
4323,3789.96,56.5245,208.49,0%,84%,1,6,9298,71.52%,-650.962,-137.994
4323,3790.95,56.541,207.08,0%,71%,1,6,9289,71.45%,-651.803,-137.533
4323,3791.95,56.5575,205.67,0%,58%,1,6,9280,71.38%,-652.643,-137.073
4323,3792.94,56.574,204.27,0%,45%,1,6,9271,71.32%,-653.484,-136.612
4323,3793.92,56.5907,203.82,0%,30%,1,6,9264.67,71.27%,-654.292,-136.129
4323,3794.9,56.6073,203.37,0%,15%,1,6,9258.33,71.22%,-655.1,-135.645
4323,3795.87,56.624,202.92,0%,0%,1,6,9252,71.17%,-655.908,-135.162
4323,3796.84,56.6407,202.56,1%,0%,1,6,9237,71.05%,-656.696,-134.655
4323,3797.8,56.6573,202.2,2%,0%,1,6,9222,70.94%,-657.485,-134.149
4323,3798.77,56.674,201.84,3%,0%,1,6,9207,70.82%,-658.273,-133.643
4323,3799.73,56.6908,202.21,27%,0%,1,6,9258,71.22%,-659.043,-133.11
4323,3800.69,56.7075,202.57,52%,0%,1,6,9309,71.61%,-659.813,-132.576
4323,3801.64,56.7243,202.93,76%,0%,1,6,9360,72.00%,-660.583,-132.043
4323,3802.6,56.741,203.3,100%,0%,1,6,9411,72.39%,-661.354,-131.51
4323,3803.57,56.7577,203.82,100%,0%,1,6,9433,72.56%,-662.112,-130.946
4323,3804.54,56.7743,204.35,100%,0%,1,6,9455,72.73%,-662.87,-130.382
4323,3805.5,56.791,204.88,100%,0%,1,6,9477,72.90%,-663.629,-129.818
4323,3806.48,56.8077,205.41,100%,0%,1,6,9494.67,73.04%,-664.379,-129.225
4323,3807.46,56.8243,205.94,100%,0%,1,6,9512.33,73.17%,-665.128,-128.632
4323,3808.44,56.841,206.47,100%,0%,1,6,9530,73.31%,-665.878,-128.04
4323,3809.42,56.8577,206.98,100%,0%,1,6,9554.75,73.50%,-666.609,-127.419
4323,3810.41,56.8745,207.5,100%,0%,1,6,9579.5,73.69%,-667.34,-126.798
4323,3811.4,56.8913,208.01,100%,0%,1,6,9604.25,73.88%,-668.071,-126.177
4323,3812.39,56.908,208.52,100%,0%,1,6,9629,74.07%,-668.803,-125.556
4323,3813.39,56.9247,209.02,100%,0%,1,6,9655.33,74.27%,-669.519,-124.904
4323,3814.39,56.9413,209.52,100%,0%,1,6,9681.67,74.47%,-670.235,-124.252
4323,3815.4,56.958,210.02,100%,0%,1,6,9708,74.68%,-670.952,-123.6
4323,3816.4,56.9747,210.51,100%,0%,1,6,9732,74.86%,-671.655,-122.92
4323,3817.4,56.9913,211.01,100%,0%,1,6,9756,75.05%,-672.359,-122.241
4323,3818.4,57.008,211.5,100%,0%,1,6,9780,75.23%,-673.063,-121.561
4323,3819.39,57.0247,211.98,100%,0%,1,6,9806,75.43%,-673.746,-120.853
4323,3820.38,57.0415,212.46,100%,0%,1,6,9832,75.63%,-674.428,-120.146
4323,3821.38,57.0583,212.94,100%,0%,1,6,9858,75.83%,-675.111,-119.438
4323,3822.37,57.075,213.42,100%,0%,1,6,9884,76.03%,-675.794,-118.731
4323,3823.35,57.0917,213.9,100%,0%,1,6,9903.67,76.18%,-676.456,-117.995
4323,3824.34,57.1083,214.38,100%,0%,1,6,9923.33,76.33%,-677.119,-117.259
4323,3825.32,57.125,214.85,100%,0%,1,6,9943,76.48%,-677.781,-116.522
4323,3826.31,57.1418,215.32,100%,0%,1,6,9968.25,76.68%,-678.423,-115.757
4323,3827.3,57.1585,215.78,100%,0%,1,6,9993.5,76.87%,-679.065,-114.992
4323,3828.29,57.1753,216.24,100%,0%,1,6,10018.8,77.07%,-679.708,-114.227
4323,3829.27,57.192,216.71,100%,0%,1,6,10044,77.26%,-680.35,-113.462
4323,3830.26,57.2087,217.18,100%,0%,1,6,10058,77.37%,-680.969,-112.668
4323,3831.25,57.2253,217.64,100%,0%,1,6,10072,77.48%,-681.589,-111.875
4323,3832.24,57.242,218.11,100%,0%,1,6,10086,77.58%,-682.208,-111.082
4323,3833.25,57.2587,218.56,100%,0%,1,6,10104.3,77.73%,-682.81,-110.26
4323,3834.25,57.2753,219.01,100%,0%,1,6,10122.7,77.87%,-683.412,-109.438
4323,3835.25,57.292,219.46,100%,0%,1,6,10141,78.01%,-684.014,-108.616
4323,3836.25,57.3085,219.9,100%,0%,1,6,10166,78.20%,-684.584,-107.774
4323,3837.26,57.325,220.34,100%,0%,1,6,10191,78.39%,-685.155,-106.933
4323,3838.26,57.3415,220.78,100%,0%,1,6,10216,78.58%,-685.725,-106.091
4323,3839.26,57.358,221.22,100%,0%,1,6,10241,78.78%,-686.296,-105.249
4323,3840.27,57.375,221.64,100%,0%,1,6,10274.3,79.03%,-686.845,-104.379
4323,3841.28,57.392,222.06,100%,0%,1,6,10307.7,79.29%,-687.393,-103.509
4323,3842.29,57.409,222.48,100%,0%,1,6,10341,79.55%,-687.942,-102.638
4323,3843.31,57.4257,222.93,100%,0%,1,6,10346,79.58%,-688.469,-101.749
4323,3844.32,57.4423,223.38,100%,0%,1,6,10351,79.62%,-688.996,-100.859
4323,3845.33,57.459,223.83,100%,0%,1,6,10356,79.66%,-689.523,-99.9689
4323,3846.35,57.4755,224.26,100%,0%,1,6,10375.2,79.81%,-690.021,-99.0581
4323,3847.36,57.492,224.69,100%,0%,1,6,10394.5,79.96%,-690.519,-98.1473
4323,3848.38,57.5085,225.12,100%,0%,1,6,10413.8,80.11%,-691.016,-97.2365
4323,3849.4,57.525,225.56,100%,0%,1,6,10433,80.25%,-691.514,-96.3257
4323,3850.42,57.5417,225.98,100%,0%,0.988381,6,10454.7,80.42%,-691.986,-95.3913
4323,3851.44,57.5583,226.4,100%,0%,0.976761,6,10476.3,80.59%,-692.457,-94.4569
4323,3852.47,57.575,226.82,100%,0%,0.965142,6,10498,80.75%,-692.928,-93.5226
4323,3853.5,57.5918,227.31,100%,0%,0.799564,6,10506.8,80.82%,-693.373,-92.5668
4323,3854.53,57.6085,227.79,100%,0%,0.633987,6,10515.5,80.89%,-693.817,-91.611
4323,3855.56,57.6252,228.28,100%,0%,0.46841,6,10524.2,80.96%,-694.262,-90.6553
4323,3856.59,57.642,228.76,100%,0%,0.302832,6,10533,81.02%,-694.707,-89.6995
4323,3857.63,57.6587,229.27,100%,0%,0.308642,6,10548,81.14%,-695.128,-88.7243
4323,3858.67,57.6753,229.78,100%,0%,0.314452,6,10563,81.25%,-695.549,-87.7491
4323,3859.7,57.692,230.3,100%,0%,0.320261,6,10578,81.37%,-695.971,-86.7739
4323,3860.76,57.7087,230.8,100%,0%,0.346405,6,10597.3,81.52%,-696.376,-85.7837
4323,3861.82,57.7253,231.3,100%,0%,0.372549,6,10616.7,81.67%,-696.781,-84.7935
4323,3862.88,57.742,231.81,100%,0%,0.398693,6,10636,81.82%,-697.187,-83.8033
4323,3863.69,57.7545,232.18,100%,0%,0.405229,6,10651.2,81.93%,-697.481,-83.052
4323,3864.5,57.767,232.55,100%,0%,0.411765,6,10666.5,82.05%,-697.775,-82.3006
4323,3865.3,57.7795,232.93,100%,0%,0.418301,6,10681.8,82.17%,-698.069,-81.5493
4323,3866.11,57.792,233.3,100%,0%,0.424837,6,10697,82.28%,-698.363,-80.7979
4323,3867.19,57.8087,233.79,100%,0%,0.419027,6,10721,82.47%,-698.745,-79.7852
4323,3868.28,57.8253,234.28,100%,0%,0.413217,6,10745,82.65%,-699.127,-78.7724
4323,3869.36,57.842,234.77,100%,0%,0.407407,6,10769,82.84%,-699.508,-77.7597
4323,3870.45,57.8587,235.26,100%,0%,0.359477,6,10789.8,83.00%,-699.881,-76.7346
4323,3871.54,57.8755,235.75,100%,0%,0.311547,6,10810.5,83.16%,-700.254,-75.7095
4323,3872.63,57.8923,236.23,100%,0%,0.263617,6,10831.2,83.32%,-700.627,-74.6844
4323,3873.73,57.909,236.72,100%,0%,0.215686,6,10852,83.48%,-701,-73.6593
4323,3874.55,57.9215,237.08,100%,0%,0.163399,6,10868.2,83.60%,-701.274,-72.8833
4323,3875.37,57.934,237.44,100%,0%,0.111111,6,10884.5,83.73%,-701.549,-72.1073
4323,3876.2,57.9465,237.79,100%,0%,0.0588236,6,10900.8,83.85%,-701.824,-71.3313
4323,3877.02,57.959,238.15,100%,0%,0.00653598,6,10917,83.98%,-702.098,-70.5553
4323,3878.13,57.9757,238.62,100%,0%,0.00435732,6,10941,84.16%,-702.462,-69.5114
4323,3879.24,57.9923,239.09,100%,0%,0.00217866,6,10965,84.35%,-702.826,-68.4675
4323,3880.34,58.009,239.56,100%,0%,0,6,10989,84.53%,-703.19,-67.4235
4323,3881.46,58.0257,240.02,100%,0%,0.0399419,6,11008.3,84.68%,-703.552,-66.3741
4323,3882.57,58.0423,240.49,100%,0%,0.0798838,6,11027.7,84.83%,-703.915,-65.3247
4323,3883.68,58.059,240.95,100%,0%,0.119826,6,11047,84.98%,-704.277,-64.2753
4323,3884.52,58.0715,241.3,100%,0%,0.167756,6,11061.8,85.09%,-704.549,-63.4814
4323,3885.36,58.084,241.64,100%,0%,0.215686,6,11076.5,85.20%,-704.821,-62.6875
4323,3886.2,58.0965,241.98,100%,0%,0.263617,6,11091.2,85.32%,-705.094,-61.8936
4323,3887.04,58.109,242.32,100%,0%,0.311547,6,11106,85.43%,-705.366,-61.0997
4323,3888.17,58.1258,242.77,100%,0%,0.337691,6,11128.8,85.61%,-705.729,-60.0309
4323,3889.3,58.1425,243.21,100%,0%,0.363834,6,11151.5,85.78%,-706.091,-58.9621
4323,3890.44,58.1592,243.65,100%,0%,0.389978,6,11174.2,85.96%,-706.454,-57.8933
4323,3891.57,58.176,244.09,100%,0%,0.416122,6,11197,86.13%,-706.816,-56.8245
4323,3892.69,58.1925,244.53,100%,0%,0.381264,6,11212.5,86.25%,-707.173,-55.7581
4323,3893.82,58.209,244.97,100%,0%,0.346405,6,11228,86.37%,-707.529,-54.6917
4323,3894.67,58.2215,245.29,100%,0%,0.294118,6,11248,86.52%,-707.796,-53.8813
4323,3895.53,58.234,245.61,100%,0%,0.24183,6,11268,86.68%,-708.063,-53.0709
4323,3896.38,58.2465,245.92,100%,0%,0.189543,6,11288,86.83%,-708.33,-52.2606
4323,3897.24,58.259,246.24,100%,0%,0.137255,6,11308,86.98%,-708.597,-51.4502
4323,3898.38,58.2757,246.67,100%,0%,0.124183,6,11322.5,87.10%,-708.948,-50.3647
4323,3899.52,58.2925,247.1,100%,0%,0.111111,6,11337,87.21%,-709.299,-49.2792
4323,3900.67,58.3092,247.52,100%,0%,0.0980392,6,11351.5,87.32%,-709.651,-48.1937
4323,3901.81,58.326,247.95,100%,0%,0.0849674,6,11366,87.43%,-710.002,-47.1082
4323,3902.68,58.3385,248.26,100%,0%,0.0849674,6,11384,87.57%,-710.264,-46.2866
4323,3903.54,58.351,248.56,100%,0%,0.0849674,6,11402,87.71%,-710.526,-45.465
4323,3904.4,58.3635,248.87,100%,0%,0.0849674,6,11420,87.85%,-710.788,-44.6433
4323,3905.27,58.376,249.17,100%,0%,0.0849674,6,11438,87.98%,-711.05,-43.8217
4323,3906.42,58.3927,249.59,100%,0%,0.0675382,6,11450.3,88.08%,-711.397,-42.7223
4323,3907.58,58.4093,250,100%,0%,0.050109,6,11462.7,88.17%,-711.745,-41.6229
4323,3908.74,58.426,250.42,100%,0%,0.0326798,6,11475,88.27%,-712.092,-40.5235
4323,3909.61,58.4385,250.71,100%,0%,0.0245098,6,11493,88.41%,-712.352,-39.6935
4323,3910.48,58.451,251.01,100%,0%,0.0163399,6,11511,88.55%,-712.612,-38.8636
4323,3911.35,58.4635,251.3,100%,0%,0.00816994,6,11529,88.68%,-712.873,-38.0337
4323,3912.22,58.476,251.6,100%,0%,0,6,11547,88.82%,-713.133,-37.2037
4323,3913.39,58.4928,251.99,100%,0%,0,6,11561,88.93%,-713.48,-36.0898
4323,3914.56,58.5095,252.39,100%,0%,0,6,11575,89.04%,-713.828,-34.9758
4323,3915.73,58.5262,252.78,100%,0%,0,6,11589,89.15%,-714.175,-33.8618
4323,3916.9,58.543,253.17,100%,0%,0,6,11603,89.25%,-714.523,-32.7478
4323,3917.79,58.5555,253.45,100%,0%,0,6,11620.2,89.39%,-714.783,-31.9079
4323,3918.67,58.568,253.73,100%,0%,0,6,11637.5,89.52%,-715.044,-31.0681
4323,3919.55,58.5805,254.01,100%,0%,0,6,11654.8,89.65%,-715.304,-30.2282
4323,3920.43,58.593,254.29,100%,0%,0,6,11672,89.78%,-715.565,-29.3884
4323,3921.38,58.6064,254.59,100%,0%,0.0117647,6,11687.2,89.90%,-715.843,-28.4863
4323,3922.32,58.6198,254.88,100%,0%,0.0235294,6,11702.4,90.02%,-716.122,-27.5843
4323,3923.27,58.6332,255.18,100%,0%,0.0352941,6,11717.6,90.14%,-716.401,-26.6822
4323,3924.22,58.6466,255.48,100%,0%,0.0470589,6,11732.8,90.25%,-716.679,-25.7802
4323,3925.16,58.66,255.77,100%,0%,0.0588236,6,11748,90.37%,-716.958,-24.8781
4323,3926.35,58.6763,256.15,100%,0%,0.0820625,6,11755.7,90.43%,-717.306,-23.747
4323,3927.54,58.6927,256.53,100%,0%,0.105301,6,11763.3,90.49%,-717.654,-22.616
4323,3928.72,58.709,256.9,100%,0%,0.12854,6,11771,90.55%,-718.002,-21.485
4323,3929.68,58.7224,257.06,100%,0%,0.15817,6,11478.2,88.29%,-718.28,-20.5742
4323,3930.63,58.7358,257.22,100%,0%,0.1878,6,11185.4,86.04%,-718.558,-19.6633
4323,3931.59,58.7492,257.38,100%,0%,0.217429,7,10892.6,83.79%,-718.836,-18.7525
4323,3932.54,58.7626,257.54,100%,0%,0.247059,7,10599.8,81.54%,-719.114,-17.8417
4323,3933.5,58.776,257.7,100%,0%,0.276688,7,10307,79.28%,-719.393,-16.9309
4323,3934.39,58.7885,257.95,100%,0%,0.305011,7,10328.2,79.45%,-719.651,-16.0742
4323,3935.29,58.801,258.2,100%,0%,0.333333,7,10349.5,79.61%,-719.909,-15.2175
4323,3936.19,58.8135,258.46,100%,0%,0.361656,7,10370.8,79.78%,-720.167,-14.3607
4323,3937.08,58.826,258.71,100%,0%,0.389978,7,10392,79.94%,-720.424,-13.504
4323,3938.29,58.8427,259.06,100%,0%,0.398693,7,10408.3,80.06%,-720.764,-12.3538
4323,3939.49,58.8593,259.41,100%,0%,0.407407,7,10424.7,80.19%,-721.104,-11.2036
4323,3940.69,58.876,259.76,100%,0%,0.416122,7,10441,80.32%,-721.443,-10.0534
4323,3941.66,58.8894,260.04,100%,0%,0.419608,7,10451.6,80.40%,-721.708,-9.1276
4323,3942.62,58.9028,260.32,100%,0%,0.423094,7,10462.2,80.48%,-721.972,-8.20184
4323,3943.59,58.9162,260.6,100%,0%,0.42658,7,10472.8,80.56%,-722.236,-7.27607
4323,3944.55,58.9296,260.87,100%,0%,0.430065,7,10483.4,80.64%,-722.501,-6.35031
4323,3945.52,58.943,261.15,100%,0%,0.433551,7,10494,80.72%,-722.765,-5.42454
4323,3946.41,58.9555,259.27,75%,24%,0.431373,7,10385.2,79.89%,-723,-4.56398
4323,3947.3,58.968,257.38,50%,48%,0.429194,7,10276.5,79.05%,-723.236,-3.70342
4323,3948.2,58.9805,255.49,25%,72%,0.427015,7,10167.8,78.21%,-723.472,-2.84286
4323,3949.09,58.993,253.61,0%,96%,0.424837,7,10059,77.38%,-723.707,-1.9823
4323,3950.24,59.0098,251.69,0%,72%,0.446623,7,10001.5,76.93%,-723.997,-0.868448
4323,3951.4,59.0265,249.77,0%,49%,0.46841,7,9944,76.49%,-724.286,0.245401
4323,3952.55,59.0433,247.85,0%,25%,0.490196,7,9886.5,76.05%,-724.576,1.35925
4323,3953.7,59.06,245.93,0%,2%,0.511983,7,9829,75.61%,-724.865,2.4731
4323,3954.54,59.0725,244.15,0%,23%,0.570806,7,9740.25,74.93%,-725.064,3.28923
4323,3955.38,59.085,242.36,0%,45%,0.62963,7,9651.5,74.24%,-725.263,4.10536
4323,3956.22,59.0975,240.58,0%,66%,0.688453,7,9562.75,73.56%,-725.461,4.92149
4323,3957.06,59.11,238.79,0%,87%,0.747277,7,9474,72.88%,-725.66,5.73762
4323,3958.14,59.1268,236.63,0%,83%,0.788671,7,9663.5,74.33%,-725.896,6.79423
4323,3959.22,59.1435,234.47,0%,80%,0.830065,7,9853,75.79%,-726.132,7.85084
4323,3960.31,59.1602,232.31,0%,76%,0.87146,7,10042.5,77.25%,-726.368,8.90745
4323,3961.39,59.177,230.15,0%,72%,0.912854,7,10232,78.71%,-726.604,9.96406
4323,3962.43,59.1937,228.59,0%,72%,0.930283,7,10226.3,78.66%,-726.809,10.9952
4323,3963.48,59.2103,227.04,0%,72%,0.947713,6,10220.7,78.62%,-727.013,12.0264
4323,3964.53,59.227,225.48,0%,72%,0.965142,6,10215,78.58%,-727.218,13.0576
4323,3965.55,59.2435,223.63,0%,71%,0.965142,6,10129.5,77.92%,-727.389,14.0675
4323,3966.56,59.26,221.78,0%,70%,0.965142,6,10044,77.26%,-727.559,15.0774
4323,3967.58,59.2765,219.93,0%,69%,0.965142,6,9958.5,76.60%,-727.73,16.0873
4323,3968.6,59.293,218.08,0%,68%,0.965142,6,9873,75.95%,-727.901,17.0973
4323,3969.58,59.3097,216.76,0%,72%,0.944808,6,9805.67,75.43%,-728.034,18.0874
4323,3970.57,59.3263,215.44,0%,76%,0.924474,6,9738.33,74.91%,-728.168,19.0775
4323,3971.56,59.343,214.12,0%,80%,0.90414,6,9671,74.39%,-728.302,20.0676
4323,3972.51,59.3597,212.3,0%,79%,0.812636,6,9554.75,73.50%,-728.402,21.0341
4323,3973.46,59.3765,210.47,0%,78%,0.721133,6,9438.5,72.60%,-728.502,22.0007
4323,3974.42,59.3932,208.65,0%,77%,0.62963,6,9322.25,71.71%,-728.601,22.9672
4323,3975.37,59.41,206.82,0%,76%,0.538127,6,9206,70.82%,-728.701,23.9337
